CustomerId,CreditScore,Tenure,Balance,Products,CreditCard,ActiveMember,Exited
10008388,673,4,0,1,1,0,0
10008389,588,2,40353.56,1,0,0,0
10008390,576,5,0,2,1,0,0
10008391,608,4,0,2,1,0,0
10008392,352,7,51488.81,2,1,1,0
10008393,822,3,0,1,1,1,0
10008394,778,5,0,1,1,1,0
10008395,657,3,0,1,1,0,0
10008396,741,0,56992.43,1,1,1,0
10008397,647,8,0,1,0,0,1
10008398,693,4,62512.52,2,1,0,0
10008399,746,2,90374.04,1,1,0,0
10008400,627,6,0,2,0,0,1
10008401,725,5,0,2,0,0,0
10008402,477,1,51958.56,2,1,1,0
10008403,671,4,0,3,1,1,0
10008404,649,0,0,1,1,0,0
10008405,618,3,47766.55,1,0,0,0
10008406,631,9,0,1,0,1,0
10008407,627,2,0,2,1,0,0
10008408,758,3,0,2,1,0,0
10008409,645,6,0,2,0,1,0
10008410,850,2,0,3,0,1,0
10008411,560,3,0,1,1,0,0
10008412,704,8,0,1,1,0,0
10008413,737,2,0,1,1,0,0
10008414,613,4,73144.41,1,1,1,0
10008415,533,3,91902.09,2,1,1,0
10008416,607,3,0,1,1,1,0
10008417,523,5,44716.96,1,1,1,0
10008418,571,5,0,1,1,1,0
10008419,688,3,49717.61,1,1,0,0
10008420,850,5,0,1,1,0,0
10008421,818,8,0,1,1,1,0
10008422,592,5,0,2,1,1,0
10008423,742,5,0,2,1,0,0
10008424,615,3,40471.85,1,1,0,0
10008425,566,6,0,2,0,0,1
10008426,643,2,53738.33,1,1,0,0
10008427,439,9,0,1,0,0,1
10008428,488,5,0,2,1,1,0
10008429,739,4,0,1,1,1,0
10008430,782,8,0,2,1,1,0
10008431,410,7,40368.1,1,1,1,0
10008432,791,9,81690.34,1,1,1,0
10008433,763,8,63553.88,3,1,0,0
10008434,617,3,0,3,1,1,0
10008435,695,4,0,1,0,0,1
10008436,826,6,0,2,1,1,0
10008437,769,4,0,3,1,1,0
10008438,698,8,0,2,1,1,0
10008439,589,2,71130.12,2,0,1,0
10008440,611,5,0,2,1,1,0
10008441,718,4,39647.89,2,0,0,0
10008442,703,4,0,2,1,0,0
10008443,763,5,0,1,0,1,0
10008444,511,4,0,1,0,0,1
10008445,694,4,0,1,1,1,0
10008446,720,2,0,2,1,1,0
10008447,627,5,60184.53,1,1,1,0
10008448,850,3,47746.59,1,1,1,0
10008449,567,3,50172.95,2,1,0,0
10008450,645,5,0,1,0,0,1
10008451,721,6,0,1,0,0,0
10008452,734,10,0,1,1,1,0
10008453,627,3,0,1,0,0,0
10008454,627,7,0,1,1,0,0
10008455,718,4,0,1,1,1,0
10008456,695,9,0,1,1,0,0
10008457,659,10,77226.27,2,1,1,0
10008458,471,2,47601.17,1,1,1,0
10008459,665,5,38488.91,1,1,1,0
10008460,807,6,0,1,0,1,0
10008461,707,9,0,1,1,0,0
10008462,576,2,0,3,1,0,0
10008463,510,8,68834.59,1,1,0,0
10008464,743,5,38915.67,2,0,1,0
10008465,606,0,0,1,0,0,0
10008466,780,5,0,2,0,0,0
10008467,777,7,48246.75,2,1,1,0
10008468,636,9,0,2,1,0,0
10008469,682,5,41280.45,2,1,0,0
10008470,694,5,0,2,1,0,0
10008471,535,0,0,2,1,1,0
10008472,815,6,37642.1,2,1,1,0
10008473,699,3,60148.78,1,1,1,0
10008474,665,4,92875.38,2,1,0,0
10008475,746,8,51989.75,1,1,1,0
10008476,680,7,0,2,1,0,0
10008477,545,6,42040.09,1,0,1,0
10008478,573,2,0,2,1,1,0
10008479,443,1,60841.48,1,1,1,0
10008480,657,3,41311.07,2,1,1,0
10008481,704,1,38053.09,1,1,1,0
10008482,632,8,0,1,1,1,0
10008483,539,6,0,1,1,1,0
10008484,603,10,0,1,0,0,0
10008485,615,6,99981.93,2,1,0,0
10008486,734,9,0,2,1,0,0
10008487,789,6,0,1,1,0,0
10008488,386,8,0,1,1,1,0
10008489,643,5,0,2,0,1,0
10008490,592,9,0,3,1,0,0
10008491,625,8,0,2,0,0,1
10008492,732,1,0,1,0,1,0
10008493,602,8,107886.18,1,1,1,0
10008494,717,7,0,1,1,0,0
10008495,843,0,0,2,1,0,0
10008496,607,5,0,1,1,1,0
10008497,630,8,0,1,1,1,0
10008498,627,0,73488.75,1,1,1,0
10008499,850,7,71157.32,1,1,0,0
10008500,602,6,0,2,1,1,0
10008501,793,5,0,1,1,0,0
10008502,647,10,49666.08,2,0,1,0
10008503,667,7,51396.75,1,0,0,0
10008504,731,3,0,1,1,1,0
10008505,615,4,50322.76,3,1,0,0
10008506,745,8,0,1,1,1,0
10008507,624,7,0,2,1,1,0
10008508,547,4,0,1,1,1,0
10008509,749,8,0,2,0,0,1
10008510,710,2,49776.86,2,1,1,0
10008511,594,8,0,3,1,1,0
10008512,762,4,0,2,1,0,0
10008513,555,7,0,1,1,0,0
10008514,691,10,42660.94,1,1,1,0
10008515,487,0,0,2,0,1,0
10008516,613,4,46410.93,1,1,0,0
10008517,569,0,0,1,1,1,0
10008518,529,7,0,1,0,1,0
10008519,653,8,0,1,1,0,0
10008520,683,3,0,1,0,0,0
10008521,710,6,0,2,1,1,0
10008522,651,6,0,2,0,1,0
10008523,692,6,0,2,1,1,0
10008524,542,7,62882.12,1,1,0,0
10008525,565,7,38966.96,2,1,1,0
10008526,649,4,0,1,1,0,0
10008527,566,4,67852.61,2,1,1,0
10008528,651,1,0,2,0,0,1
10008529,588,0,0,1,1,1,0
10008530,635,5,41789.14,2,1,0,0
10008531,490,10,0,2,1,0,0
10008532,485,2,0,1,0,1,0
10008533,581,3,0,2,0,0,1
10008534,522,5,0,1,1,0,0
10008535,397,4,0,2,1,1,0
10008536,697,5,0,2,0,0,1
10008537,744,6,41673.31,2,1,1,0
10008538,735,6,0,1,0,0,1
10008539,637,2,0,1,1,1,0
10008540,635,2,0,1,1,0,0
10008541,660,6,0,2,1,0,0
10008542,587,1,0,1,0,0,1
10008543,472,8,46814.79,2,1,1,0
10008544,765,6,79880.15,2,1,0,0
10008545,652,8,0,1,1,1,0
10008546,646,6,0,1,0,0,1
10008547,620,5,0,1,0,0,1
10008548,708,8,0,1,0,0,1
10008549,639,5,40615.52,1,1,0,0
10008550,603,4,0,3,1,1,0
10008551,618,0,44221.62,1,1,1,0
10008552,657,5,0,1,0,0,0
10008553,539,3,0,1,0,0,1
10008554,787,3,66293.89,1,1,0,0
10008555,592,4,0,1,1,1,0
10008556,574,7,0,1,0,1,0
10008557,614,2,0,1,1,1,0
10008558,738,1,74405.4,1,1,1,0
10008559,625,0,84607.53,2,1,0,0
10008560,763,6,0,2,1,1,0
10008561,619,7,0,1,1,0,0
10008562,513,3,0,2,0,0,0
10008563,570,4,57799.95,2,1,0,0
10008564,584,8,45669.56,1,1,0,0
10008565,713,5,0,2,0,0,1
10008566,606,6,40834.88,1,1,0,0
10008567,536,6,0,3,0,0,0
10008568,511,2,0,3,1,1,0
10008569,474,6,0,1,1,1,0
10008570,850,5,0,2,1,1,0
10008571,578,3,0,2,1,1,0
10008572,693,4,0,1,1,1,0
10008573,534,1,0,1,1,1,0
10008574,769,7,37572.84,1,1,0,0
10008575,568,6,0,2,1,0,0
10008576,831,5,0,1,1,1,0
10008577,841,5,0,1,0,0,1
10008578,543,6,0,1,1,0,0
10008579,770,1,0,3,1,1,0
10008580,832,10,0,2,1,0,0
10008581,496,7,73363.59,2,1,1,0
10008582,507,6,0,1,0,1,0
10008583,448,10,0,1,0,1,0
10008584,560,6,0,1,1,0,0
10008585,553,10,0,1,1,1,0
10008586,618,10,75267.03,1,1,0,0
10008587,527,9,43867.72,1,0,1,0
10008588,717,5,0,1,0,1,0
10008589,653,5,41390.43,1,1,1,0
10008590,692,4,0,2,0,0,0
10008591,750,7,0,2,0,0,1
10008592,676,2,66805.16,2,0,1,0
10008593,629,5,0,2,1,1,0
10008594,571,0,62046.87,2,0,1,0
10008595,737,2,0,2,1,1,0
10008596,677,5,56298.56,2,1,0,0
10008597,672,7,58814.16,1,1,1,0
10008598,592,8,0,2,1,0,0
10008599,680,5,0,3,1,1,0
10008600,575,3,41183.01,3,1,1,0
10008601,680,3,0,2,0,0,1
10008602,625,3,0,2,1,1,0
10008603,720,10,83186.03,1,1,0,0
10008604,522,4,0,1,1,1,0
10008605,655,6,0,1,1,1,0
10008606,718,4,70623.07,3,1,1,0
10008607,658,7,0,1,1,1,0
10008608,513,2,49650.55,1,0,0,0
10008609,579,3,0,1,1,1,0
10008610,773,6,47555.07,1,0,0,0
10008611,644,3,0,3,1,1,0
10008612,571,7,0,2,1,1,0
10008613,772,7,57370.92,2,1,1,0
10008614,800,5,0,2,1,1,0
10008615,537,4,54489.34,2,1,1,0
10008616,602,4,0,2,1,1,0
10008617,617,7,52779.98,1,1,1,0
10008618,702,7,0,2,1,0,0
10008619,633,10,0,3,1,1,0
10008620,662,1,0,2,1,1,0
10008621,636,1,0,2,1,1,0
10008622,850,4,0,1,1,0,0
10008623,706,4,0,1,1,0,0
10008624,622,5,0,1,1,1,0
10008625,624,9,0,2,1,0,0
10008626,696,6,0,1,1,1,0
10008627,558,6,0,2,1,1,0
10008628,677,3,0,1,1,1,0
10008629,666,5,0,1,1,0,0
10008630,567,5,0,1,0,1,0
10008631,427,5,0,1,1,0,0
10008632,483,5,0,1,1,1,0
10008633,628,6,0,1,1,0,0
10008634,738,8,0,1,1,0,0
10008635,607,8,45787.45,2,1,0,0
10008636,734,6,0,1,1,0,0
10008637,615,9,53334.2,1,1,1,0
10008638,549,6,0,2,0,0,1
10008639,527,3,0,2,1,0,0
10008640,561,0,0,1,0,0,1
10008641,664,9,0,2,1,1,0
10008642,646,3,0,2,1,1,0
10008643,627,8,0,2,1,1,0
10008644,631,9,72063.5,1,0,1,0
10008645,757,2,0,2,1,0,0
10008646,832,3,0,1,1,1,0
10008647,579,8,0,2,0,1,0
10008648,632,6,0,2,1,0,0
10008649,532,4,58587.04,2,1,0,0
10008650,649,6,0,2,1,1,0
10008651,620,7,0,2,1,1,0
10008652,671,7,0,1,1,1,0
10008653,735,9,57701.35,1,1,1,0
10008654,534,3,0,2,0,0,1
10008655,630,8,51763.53,2,0,0,0
10008656,624,10,0,2,1,1,0
10008657,666,7,44189,3,1,1,0
10008658,786,9,0,1,1,1,0
10008659,588,4,0,2,0,0,0
10008660,709,6,52003.6,1,1,0,0
10008661,812,7,41847.56,2,1,0,0
10008662,569,6,0,1,1,1,0
10008663,665,3,0,2,1,0,0
10008664,664,2,0,1,1,0,0
10008665,525,8,43171.51,1,1,0,0
10008666,707,8,0,1,1,1,0
10008667,759,0,0,1,1,0,0
10008668,586,7,41434.06,2,1,1,0
10008669,623,6,0,2,1,0,0
10008670,482,3,0,2,0,0,1
10008671,752,6,0,2,1,0,0
10008672,734,2,0,1,1,1,0
10008673,558,4,0,1,1,1,0
10008674,569,3,0,1,1,1,0
10008675,612,8,58911.14,1,1,0,0
10008676,775,4,0,3,1,1,0
10008677,644,4,82208.47,2,1,0,0
10008678,665,3,0,3,0,0,1
10008679,665,7,87677.44,1,1,0,0
10008680,783,7,0,2,0,0,1
10008681,614,4,75443.69,3,1,0,0
10008682,637,6,78378.93,1,0,1,0
10008683,764,0,45295.01,2,1,0,0
10008684,763,3,0,1,1,0,0
10008685,550,8,0,2,1,1,0
10008686,462,4,0,3,1,1,0
10008687,650,2,59555.34,2,1,1,0
10008688,713,10,87788.67,2,1,1,0
10008689,681,0,43981.4,2,1,0,0
10008690,591,1,0,1,1,0,0
10008691,831,2,0,1,0,0,1
10008692,547,3,54990.56,1,0,1,0
10008693,519,9,40402.14,1,1,1,0
10008694,762,4,45319.98,1,0,1,0
10008695,610,10,0,2,1,1,0
10008696,815,0,39649.79,1,1,1,0
10008697,626,8,49242.86,2,1,1,0
10008698,613,4,0,2,1,0,0
10008699,699,4,0,2,0,0,1
10008700,733,4,0,1,0,0,1
10008701,850,4,0,1,1,0,0
10008702,734,8,0,2,0,1,0
10008703,754,3,39917.54,1,1,0,0
10008704,595,5,0,1,1,1,0
10008705,743,8,42808.91,2,1,0,0
10008706,711,0,50471.77,1,1,1,0
10008707,594,10,0,2,1,0,0
10008708,518,9,0,2,0,1,0
10008709,563,6,0,2,1,1,0
10008710,601,6,0,2,1,0,0
10008711,632,6,0,2,1,1,0
10008712,723,3,0,2,1,1,0
10008713,742,8,41449.26,1,0,1,0
10008714,820,4,0,2,0,0,1
10008715,692,2,0,1,1,0,0
10008716,510,9,66197.68,2,1,1,0
10008717,563,3,0,1,1,0,0
10008718,628,8,0,2,1,1,0
10008719,754,5,0,2,1,1,0
10008720,711,7,0,1,0,0,1
10008721,577,2,0,1,1,0,0
10008722,543,2,80933.34,1,1,1,0
10008723,589,7,0,3,1,1,0
10008724,531,9,0,1,0,0,1
10008725,639,9,0,2,1,0,0
10008726,694,6,0,1,1,1,0
10008727,679,2,0,2,1,0,0
10008728,605,0,0,2,1,0,0
10008729,653,10,0,2,1,1,0
10008730,524,3,46027.31,2,0,1,0
10008731,584,9,0,1,0,0,0
10008732,681,7,88286.91,1,1,0,0
10008733,850,0,0,1,0,0,0
10008734,781,5,65501.66,2,1,0,0
10008735,524,6,39055.97,2,1,1,0
10008736,732,0,50232.99,2,1,1,0
10008737,667,4,0,1,0,0,1
10008738,670,2,55292.13,1,1,0,0
10008739,850,9,0,2,0,1,0
10008740,604,3,64868.35,1,1,0,0
10008741,702,6,0,1,1,0,0
10008742,725,3,83084.25,1,1,1,0
10008743,583,3,0,2,0,0,1
10008744,448,5,0,1,0,1,0
10008745,522,5,0,2,1,1,0
10008746,675,5,0,2,1,1,0
10008747,737,0,42392.27,1,1,0,0
10008748,703,8,52027.84,2,1,1,0
10008749,702,9,38407.8,1,1,1,0
10008750,683,6,84572.79,2,1,1,0
10008751,571,5,0,1,1,1,0
10008752,648,8,0,1,0,0,1
10008753,711,7,76629.32,2,1,1,0
10008754,696,5,64928.94,1,1,1,0
10008755,809,4,0,1,1,0,0
10008756,594,5,0,2,1,0,0
10008757,596,0,0,1,0,1,0
10008758,583,6,0,3,1,0,0
10008759,386,9,51806.05,1,1,0,0
10008760,710,0,0,2,1,1,0
10008761,651,0,0,3,1,1,0
10008762,627,7,0,1,0,0,1
10008763,572,10,0,1,0,1,0
10008764,704,10,57345.29,2,1,1,0
10008765,652,4,104026.99,3,1,1,0
10008766,800,7,39423.6,2,0,1,0
10008767,653,9,67625.9,1,1,1,0
10008768,691,1,0,2,1,1,0
10008769,802,0,0,3,0,0,1
10008770,619,4,62853.56,1,1,1,0
10008771,609,2,42130.76,2,1,1,0
10008772,788,6,0,2,0,0,1
10008773,500,4,0,2,1,1,0
10008774,625,10,43584.2,2,1,1,0
10008775,623,7,0,2,1,1,0
10008776,569,5,0,1,1,0,0
10008777,702,0,0,1,0,0,1
10008778,595,6,44017.31,1,1,0,0
10008779,661,6,0,2,0,0,1
10008780,560,4,51145.09,2,1,0,0
10008781,678,3,0,1,1,1,0
10008782,850,4,52212.13,2,1,1,0
10008783,645,9,0,1,1,1,0
10008784,650,9,0,2,0,1,0
10008785,536,4,0,3,0,1,0
10008786,732,6,45891.46,2,1,1,0
10008787,642,7,0,1,1,1,0
10008788,689,1,48340.12,2,1,0,0
10008789,742,3,43210.82,2,1,1,0
10008790,633,9,0,3,0,0,1
10008791,749,2,0,1,1,1,0
10008792,756,4,0,1,0,0,1
10008793,683,5,0,2,1,1,0
10008794,670,4,54836.07,1,1,1,0
10008795,653,2,0,1,1,1,0
10008796,705,4,0,1,0,1,0
10008797,700,0,0,1,1,0,0
10008798,512,7,0,2,0,1,0
10008799,586,5,72530.45,1,1,1,0
10008800,743,1,0,1,0,0,1
10008801,675,3,0,1,0,0,1
10008802,630,0,47409.77,3,1,1,0
10008803,821,2,61184.33,1,1,1,0
10008804,729,0,0,1,0,0,1
10008805,755,10,0,1,1,0,0
10008806,629,6,0,1,1,1,0
10008807,688,5,0,1,0,0,1
10008808,643,2,73536.59,1,0,1,0
10008809,550,6,0,1,1,1,0
10008810,670,6,41733.32,2,1,1,0
10008811,645,7,40016.63,1,1,0,0
10008812,643,4,56010.61,1,0,1,0
10008813,746,3,72620.17,2,0,1,0
10008814,640,3,0,1,1,0,0
10008815,657,4,0,3,1,0,0
10008816,662,6,76381.08,2,1,0,0
10008817,699,9,0,2,0,1,0
10008818,679,9,50153.36,1,1,0,0
10008819,717,4,0,1,1,1,0
10008820,527,10,0,3,1,1,0
10008821,664,6,0,1,1,1,0
10008822,640,7,0,1,0,0,1
10008823,523,7,45277.88,2,1,1,0
10008824,511,9,0,1,1,0,0
10008825,590,8,65925.35,2,1,1,0
10008826,588,3,74196.18,2,1,0,0
10008827,627,4,0,1,0,0,1
10008828,663,1,0,2,0,0,1
10008829,698,7,42662.63,2,0,1,0
10008830,531,8,0,2,0,1,0
10008831,563,8,0,1,1,0,0
10008832,566,6,0,1,1,0,0
10008833,639,7,0,2,1,1,0
10008834,653,0,0,1,0,1,0
10008835,747,4,60024.76,2,1,0,0
10008836,562,4,0,2,1,1,0
10008837,725,9,47222.8,2,1,0,0
10008838,507,6,45769.33,2,1,0,0
10008839,652,6,0,3,1,0,0
10008840,704,1,0,1,0,0,1
10008841,712,1,0,1,1,0,0
10008842,814,4,0,2,1,1,0
10008843,850,7,0,1,0,1,0
10008844,690,2,65471.67,1,1,0,0
10008845,523,9,45068.79,2,1,0,0
10008846,850,3,54227.26,1,1,0,0
10008847,761,7,0,2,0,1,0
10008848,750,3,0,2,0,0,1
10008849,609,9,0,1,0,0,1
10008850,639,10,0,2,0,0,1
10008851,571,7,0,1,1,1,0
10008852,716,3,0,1,1,0,0
10008853,606,2,0,2,0,0,1
10008854,720,3,55908.41,2,1,0,0
10008855,579,4,0,2,0,0,1
10008856,742,3,0,1,0,0,1
10008857,678,9,0,1,0,0,1
10008858,773,5,0,1,1,1,0
10008859,850,7,0,1,1,0,0
10008860,678,1,40289.01,1,1,1,0
10008861,782,4,0,1,0,0,1
10008862,783,7,0,1,1,1,0
10008863,648,4,0,1,1,1,0
10008864,676,6,0,1,1,1,0
10008865,677,4,83353.2,2,1,0,0
10008866,608,8,59805.01,2,1,1,0
10008867,609,5,0,1,1,1,0
10008868,769,3,0,2,1,0,0
10008869,582,6,0,2,0,0,1
10008870,636,6,46883.96,2,1,1,0
10008871,619,8,0,1,1,1,0
10008872,695,1,0,1,0,0,1
10008873,850,2,69040.37,2,1,1,0
10008874,632,6,0,1,1,0,0
10008875,511,3,0,3,1,1,0
10008876,661,5,79290.12,3,1,1,0
10008877,557,6,0,1,0,0,0
10008878,675,2,52514.13,2,1,1,0
10008879,577,6,54275.11,1,1,0,0
10008880,666,3,0,2,0,0,1
10008881,535,0,0,1,1,1,0
10008882,625,5,0,2,0,1,0
10008883,555,4,0,1,1,0,0
10008884,772,3,0,2,0,0,1
10008885,581,5,0,2,0,0,1
10008886,704,6,48135.32,2,0,1,0
10008887,668,3,0,2,1,1,0
10008888,670,7,0,2,1,0,0
10008889,687,2,0,2,1,0,0
10008890,709,3,0,2,1,1,0
10008891,777,9,0,2,1,1,0
10008892,741,3,57257.76,1,1,1,0
10008893,798,5,0,1,1,1,0
10008894,548,3,64622.88,1,0,1,0
10008895,521,9,38180.28,1,1,0,0
10008896,811,3,0,2,1,0,0
10008897,705,10,0,1,1,0,0
10008898,548,8,0,2,1,1,0
10008899,624,6,0,1,1,1,0
10008900,702,8,0,2,0,0,1
10008901,646,10,0,1,1,1,0
10008902,710,3,50084.85,1,1,0,0
10008903,537,5,0,2,1,0,0
10008904,648,5,53753.2,1,1,1,0
10008905,662,3,48080.34,1,1,1,0
10008906,582,4,46644.22,1,1,0,0
10008907,623,6,44075.17,1,1,1,0
10008908,606,10,40532.48,1,1,0,0
10008909,543,2,53108.67,2,1,1,0
10008910,591,5,43014.17,3,1,1,0
10008911,669,4,0,3,1,1,0
10008912,556,7,0,2,1,1,0
10008913,585,7,0,1,0,1,0
10008914,486,1,70834.17,1,0,1,0
10008915,790,6,53921.05,1,1,1,0
10008916,740,0,46047.24,1,1,1,0
10008917,767,8,0,1,1,1,0
10008918,685,0,0,2,1,0,0
10008919,679,2,41668.35,1,1,1,0
10008920,630,6,64682.44,2,1,0,0
10008921,776,3,0,1,0,1,0
10008922,653,6,0,1,1,1,0
10008923,461,10,0,2,1,0,0
10008924,464,8,0,2,1,0,0
10008925,686,4,0,2,0,0,1
10008926,558,4,0,1,1,0,0
10008927,660,2,79046.86,2,1,1,0
10008928,724,8,0,3,1,1,0
10008929,570,6,0,1,1,1,0
10008930,622,3,71999.03,2,0,1,0
10008931,625,6,49322.14,2,1,1,0
10008932,567,1,0,1,0,0,1
10008933,512,6,0,1,0,0,1
10008934,545,9,0,2,0,1,0
10008935,506,7,0,1,1,1,0
10008936,633,6,0,1,0,0,1
10008937,632,8,0,1,1,0,0
10008938,600,4,0,2,0,1,0
10008939,513,0,0,1,1,1,0
10008940,757,9,0,1,1,1,0
10008941,590,8,70308.09,1,1,1,0
10008942,850,6,0,3,1,1,0
10008943,734,5,0,2,1,1,0
10008944,451,7,42378.66,3,1,0,0
10008945,770,7,0,1,0,0,1
10008946,583,5,0,2,0,1,0
10008947,561,9,0,1,1,1,0
10008948,624,7,0,2,1,0,0
10008949,760,3,83761.47,2,1,0,0
10008950,701,10,0,2,1,1,0
10008951,668,3,0,1,0,0,1
10008952,571,0,60778.43,2,0,1,0
10008953,742,1,0,2,1,0,0
10008954,555,8,0,1,1,0,0
10008955,751,9,0,2,0,0,1
10008956,683,2,0,1,1,0,0
10008957,593,3,76227.53,1,0,1,0
10008958,850,3,0,1,1,1,0
10008959,739,7,53066.66,1,1,1,0
10008960,705,2,0,1,0,0,1
10008961,661,8,0,2,1,1,0
10008962,540,6,0,1,1,1,0
10008963,654,3,0,2,1,0,0
10008964,806,4,41150.85,2,1,0,0
10008965,517,4,0,3,1,1,0
10008966,705,4,0,1,0,0,1
10008967,785,3,0,2,1,1,0
10008968,790,10,0,2,1,1,0
10008969,564,7,0,1,0,0,1
10008970,598,8,0,1,1,0,0
10008971,660,5,0,1,1,0,0
10008972,694,6,0,2,0,0,1
10008973,774,4,0,2,1,1,0
10008974,631,8,0,2,0,0,1
10008975,742,5,0,1,1,1,0
10008976,403,3,0,1,1,1,0
10008977,625,0,0,2,1,0,0
10008978,742,2,0,2,0,1,0
10008979,731,5,0,2,1,1,0
10008980,558,5,0,1,0,0,1
10008981,750,2,0,2,1,0,0
10008982,513,0,0,1,1,1,0
10008983,766,10,0,1,1,1,0
10008984,631,5,0,2,0,1,0
10008985,607,4,0,2,1,1,0
10008986,622,6,0,1,1,0,0
10008987,687,2,0,1,0,0,1
10008988,850,8,51073.55,2,1,0,0
10008989,768,4,93999.83,1,1,1,0
10008990,540,3,42770.55,2,1,1,0
10008991,550,3,0,1,1,1,0
10008992,466,3,0,1,1,1,0
10008993,680,2,43788.52,1,1,1,0
10008994,634,6,41806.98,3,1,1,0
10008995,711,7,0,3,1,0,0
10008996,602,1,69029.67,2,1,1,0
10008997,612,4,50610.48,2,1,1,0
10008998,510,5,60006.57,1,0,0,0
10008999,757,4,63180.75,2,1,1,0
10009000,592,7,54705.61,1,1,0,0
10009001,570,10,0,2,0,0,1
10009002,744,6,45057.54,1,1,1,0
10009003,508,5,0,1,1,1,0
10009004,704,3,0,1,0,0,1
10009005,576,1,0,2,1,1,0
10009006,639,3,0,1,1,0,0
10009007,464,7,55719.77,3,1,1,0
10009008,706,2,0,2,1,1,0
10009009,849,9,0,3,0,1,0
10009010,528,4,0,2,1,0,0
10009011,762,2,0,2,1,0,0
10009012,646,6,0,1,0,0,1
10009013,702,2,0,1,0,0,1
10009014,536,7,67136.72,1,1,0,0
10009015,551,3,0,2,1,0,0
10009016,659,0,0,1,0,1,0
10009017,630,3,0,2,1,1,0
10009018,665,0,0,2,0,1,0
10009019,509,7,0,1,0,1,0
10009020,710,8,0,1,1,1,0
10009021,688,3,0,2,0,0,1
10009022,757,10,39477.71,1,1,0,0
10009023,681,3,0,2,1,1,0
10009024,850,4,45285.1,2,1,0,0
10009025,845,2,0,2,1,0,0
10009026,652,0,0,1,1,0,0
10009027,648,6,0,1,1,1,0
10009028,570,9,53076.19,3,1,1,0
10009029,519,4,0,2,1,1,0
10009030,629,5,40830.04,2,1,1,0
10009031,588,1,47253.73,1,1,1,0
10009032,575,3,0,2,0,0,1
10009033,684,1,59939.67,1,1,0,0
10009034,498,9,54333.28,1,1,0,0
10009035,536,2,0,2,0,0,1
10009036,460,5,38583.51,2,1,1,0
10009037,520,10,0,1,1,0,0
10009038,592,5,53096.75,3,1,0,0
10009039,729,5,0,2,0,1,0
10009040,837,6,52562.72,2,1,0,0
10009041,484,1,0,3,1,1,0
10009042,735,0,71740.11,1,1,0,0
10009043,557,6,45107.53,2,1,0,0
10009044,666,5,0,2,0,0,1
10009045,706,6,0,1,1,0,0
10009046,786,0,66157.1,1,1,1,0
10009047,850,1,0,2,1,1,0
10009048,751,5,48890.16,2,1,1,0
10009049,605,5,50097.29,2,1,1,0
10009050,502,8,0,2,1,0,0
10009051,673,6,0,2,1,1,0
10009052,713,8,71873.47,1,1,1,0
10009053,539,8,0,1,1,1,0
10009054,726,7,0,2,0,0,1
10009055,609,5,0,1,0,1,0
10009056,541,6,0,1,1,1,0
10009057,664,6,0,2,1,0,0
10009058,563,8,0,3,1,1,0
10009059,539,4,0,2,1,1,0
10009060,678,6,0,2,1,1,0
10009061,691,1,94326.64,2,1,0,0
10009062,615,4,0,2,1,1,0
10009063,677,6,46801.05,1,1,1,0
10009064,761,6,0,2,1,0,0
10009065,731,7,0,2,1,1,0
10009066,571,3,0,2,0,0,1
10009067,653,5,54431.15,2,1,1,0
10009068,583,4,0,1,1,0,0
10009069,515,10,0,1,1,1,0
10009070,713,1,0,2,1,0,0
10009071,747,10,71340.32,2,0,1,0
10009072,605,7,0,1,1,0,0
10009073,673,0,0,1,1,1,0
10009074,800,4,0,1,1,1,0
10009075,750,6,88767.68,2,1,1,0
10009076,594,5,0,2,1,1,0
10009077,643,0,72761.31,2,1,0,0
10009078,582,2,76179.17,2,1,1,0
10009079,673,5,0,3,1,0,0
10009080,654,1,0,1,0,1,0
10009081,539,7,0,2,1,1,0
10009082,606,4,0,1,1,0,0
10009083,451,7,0,2,1,0,0
10009084,550,2,0,2,1,1,0
10009085,690,1,63592.64,1,1,0,0
10009086,664,8,48093.96,1,1,1,0
10009087,742,5,0,1,1,0,0
10009088,656,0,38252.48,2,1,1,0
10009089,632,3,0,1,0,0,1
10009090,830,6,0,2,0,0,0
10009091,618,1,0,1,1,1,0
10009092,613,0,0,2,1,0,0
10009093,655,1,0,2,1,0,0
10009094,575,7,0,1,0,0,0
10009095,675,0,0,2,1,1,0
10009096,581,8,48030.1,1,1,1,0
10009097,609,6,58987.39,1,1,1,0
10009098,578,3,0,1,0,0,1
10009099,479,8,81536.05,2,1,0,0
10009100,417,1,0,2,0,1,0
10009101,513,3,0,2,0,0,0
10009102,761,5,0,2,0,1,0
10009103,658,4,43086.99,1,1,0,0
10009104,604,5,39326.28,2,1,0,0
10009105,550,7,45226.47,2,1,1,0
10009106,772,3,0,2,1,1,0
10009107,589,9,86753.67,1,1,0,0
10009108,569,2,62438.64,2,1,0,0
10009109,468,4,0,1,0,0,1
10009110,435,6,0,2,1,0,0
10009111,695,4,0,1,0,0,1
10009112,814,1,0,3,1,0,0
10009113,679,5,0,1,1,1,0
10009114,678,2,45384.26,2,1,1,0
10009115,824,10,55392.68,1,1,1,0
10009116,699,9,0,1,0,0,1
10009117,650,5,86090.24,2,1,1,0
10009118,705,4,51229.8,2,1,0,0
10009119,738,8,0,2,1,1,0
10009120,700,8,37874.45,1,1,0,0
10009121,604,6,0,2,1,0,0
